timestamp,price
2024-07-25 13:17:47.270,64064.192959432585
2024-07-25 14:36:08.876,64321.90651468951
2024-07-25 15:21:00.374,64989.86512027573
2024-07-25 16:13:54.270,64671.98258249975
2024-07-25 17:13:54.564,65016.85661106034
2024-07-25 18:38:13.239,64929.34548813703
2024-07-25 19:37:43.185,64980.25092221036
2024-07-25 20:23:26.199,64641.01794041171
2024-07-25 21:08:54.219,65383.71209835114
2024-07-25 22:39:14.866,65781.15274836832
2024-07-25 23:20:33.957,65728.55255821452
2024-07-26 00:36:47.605,65934.38262972682
2024-07-26 01:37:14.551,66229.384861919
2024-07-26 02:31:13.819,66656.51116641973
2024-07-26 03:01:46.245,67163.34675639341
2024-07-26 04:13:33.059,67064.12531350476
2024-07-26 05:14:46.720,66887.9992456702
2024-07-26 06:38:05.466,66989.07196288057
2024-07-26 07:42:35.651,66967.76204456715
2024-07-26 08:41:01.539,67011.63783301436
2024-07-26 09:42:22.021,67283.39436752646
2024-07-26 10:41:25.571,67331.55723786705
2024-07-26 11:39:39.286,67164.74151146253
2024-07-26 12:40:37.532,67168.23052316325
2024-07-26 13:03:45.954,67238.41851653687
2024-07-26 14:00:46.094,67898.78212995737
2024-07-26 15:07:16.752,67489.34883653157
2024-07-26 16:36:52.338,67634.48384155628
2024-07-26 17:36:35.799,67605.5458121054
2024-07-26 18:25:25.161,67597.87877908723
2024-07-26 19:13:37.134,67675.04802969976
2024-07-26 20:04:23.281,68055.62958045409
2024-07-26 21:39:56.023,67927.1815721192
2024-07-26 22:33:07.921,68002.20371961023
2024-07-26 23:11:43.101,67893.79481158075
2024-07-27 00:31:31.827,67887.12725422553
2024-07-27 01:06:42.583,67858.36647491758
2024-07-27 02:36:47.623,67853.86050258305
2024-07-27 03:14:08.341,67857.62514972342
2024-07-27 04:29:32.184,67870.75880606714
2024-07-27 05:38:58.308,67968.83116831073
2024-07-27 06:29:06.730,67966.05076228414
2024-07-27 07:02:28.806,68094.83288549854
2024-07-27 08:39:35.044,67978.60677056958
2024-07-27 09:28:00.599,68172.89141855619
2024-07-27 10:16:39.625,68264.63249907097
2024-07-27 11:09:48.518,68155.25557020864
2024-07-27 12:17:53.815,68401.75451562958
2024-07-27 13:29:51.205,68777.02914771881
2024-07-27 14:31:30.042,68840.12847770119
2024-07-27 15:11:59.475,68808.63805059477
2024-07-27 16:12:09.700,68975.1875812349
2024-07-27 17:27:17.532,68634.95084758657
2024-07-27 18:22:42.862,68812.56765694234
2024-07-27 19:29:20.029,68540.34179825679
2024-07-27 20:34:48.838,67452.42722668775
2024-07-27 21:36:57.785,68982.9911411051
2024-07-27 22:06:38.516,68879.51408742704
2024-07-27 23:33:41.023,68216.87927537797
2024-07-28 00:32:19.535,68016.39188405618
2024-07-28 01:22:53.532,67903.08839843822
2024-07-28 02:20:28.315,68002.14765608562
2024-07-28 03:13:06.258,68090.48227791698
2024-07-28 04:11:39.689,67990.86700586208
2024-07-28 05:10:34.464,67146.3507205186
2024-07-28 06:20:11.748,67469.29461036998
2024-07-28 07:26:40.809,67376.84924958902
2024-07-28 08:10:31.647,67474.70089526717
2024-07-28 09:32:34.527,67351.48146051419
2024-07-28 10:10:34.017,67442.22489882629
2024-07-28 11:30:35.709,67767.51481897775
2024-07-28 12:10:44.227,67759.14476715641
2024-07-28 13:15:06.440,68017.20901942626
2024-07-28 14:16:29.856,67873.70267347398
2024-07-28 15:24:13.385,67663.70310802845
2024-07-28 16:13:29.271,67687.5584306768
2024-07-28 17:07:27.267,67818.22479762764
2024-07-28 18:26:29.723,68100.36143846868
2024-07-28 19:05:26.081,68252.0075225683
2024-07-28 20:23:11.470,68084.62941905642
2024-07-28 21:29:51.024,67899.50569692253
2024-07-28 22:09:02.773,68132.73823606098
2024-07-28 23:26:29.007,68093.60488586598
2024-07-29 00:22:22.175,68602.63942972722
2024-07-29 01:18:00.301,68566.78978179219
2024-07-29 02:23:01.472,69209.70495041611
2024-07-29 03:28:34.559,69453.12476789887
2024-07-29 04:32:28.810,69312.63071005039
2024-07-29 05:06:49.301,69433.30908961584
2024-07-29 06:31:25.354,69842.89084916878
2024-07-29 07:31:08.307,69517.17670234649
2024-07-29 08:09:11.079,69502.83324046651
2024-07-29 09:28:42.418,69550.61181538792
2024-07-29 10:04:17.682,69506.51610571225
2024-07-29 11:25:40.606,69801.2338790448
2024-07-29 12:28:51.647,69578.0868687256
2024-07-29 13:01:11.053,69825.28910842555
2024-07-29 14:30:37.732,68779.36958477591
2024-07-29 15:18:35.582,67978.65056486202
2024-07-29 16:21:10.916,67888.23472309628
2024-07-29 17:27:48.293,66843.5884601612
2024-07-29 18:04:36.984,67017.24285801395
2024-07-29 19:21:51.579,67431.81775217736
2024-07-29 20:13:56.233,67282.62285948903
2024-07-29 21:20:45.575,67153.23239519885
2024-07-29 22:11:51.030,67422.2458091223
2024-07-29 23:18:08.002,67010.30916057936
2024-07-30 00:10:25.993,66667.23020827338
2024-07-30 01:22:32.578,66709.58153369007
2024-07-30 02:14:49.250,66376.34485154577
2024-07-30 03:18:25.833,66570.68464574698
2024-07-30 04:23:48.518,66608.23636409253
2024-07-30 05:18:57.186,66636.84180431109
2024-07-30 06:38:43.158,66703.14627752565
2024-07-30 08:27:11.306,66803.00347314189
2024-07-30 09:09:44.310,66816.87930477681
2024-07-30 10:06:16.980,66605.77202111392
2024-07-30 11:07:34.428,66566.41581409478
2024-07-30 12:25:39.718,66489.48680529871
2024-07-30 13:18:58.974,66765.21524704206
2024-07-30 14:36:08.126,66089.56513985805
2024-07-30 15:15:24.133,65932.36496728996
2024-07-30 16:33:41.503,66301.49821105304
2024-07-30 17:12:08.996,65961.62092939996
2024-07-30 18:28:42.916,65966.88520188523
2024-07-30 19:01:20.057,65772.99546049278
2024-07-30 20:35:14.875,65991.776808522
2024-07-30 21:17:19.908,66071.42724890674
2024-07-30 22:06:23.709,66292.48326629534
2024-07-30 23:27:10.052,66151.59894062627
2024-07-31 00:02:48.725,66191.9479518304
2024-07-31 01:25:33.110,66308.98255104054
2024-07-31 02:21:50.414,66180.95068053943
2024-07-31 03:12:45.960,66140.31416912038
2024-07-31 04:34:38.191,65811.86704215518
2024-07-31 05:18:50.588,65671.07335635036
2024-07-31 06:22:44.913,66268.72799876283
2024-07-31 07:28:03.375,66385.09276454152
2024-07-31 08:35:35.166,66249.13028331305
2024-07-31 09:02:49.142,66280.11313150806
2024-07-31 10:17:34.090,66101.85982716623
2024-07-31 11:29:13.692,66053.53721834545
2024-07-31 12:16:19.783,66071.20305771513
2024-07-31 13:18:24.791,66274.41739013257
2024-07-31 14:14:29.861,66654.06716687835
2024-07-31 15:32:03.152,66378.9881926607
2024-07-31 16:32:27.820,66481.01490955359
2024-07-31 17:16:35.347,66405.45107443343
2024-07-31 18:35:27.800,66211.70384570683
2024-07-31 19:14:35.506,66342.2801844527
2024-07-31 20:36:53.632,64700.299361570294
2024-07-31 21:35:42.864,64666.3291991292
2024-07-31 22:27:51.618,64765.96382310313
2024-07-31 23:17:48.393,64730.2342570455
2024-08-01 00:27:57.600,64582.760918814434
2024-08-01 01:33:00.310,64567.41120186603
2024-08-01 02:19:26.818,64160.6993344809
2024-08-01 03:01:53.891,64097.714930570866
2024-08-01 04:24:39.448,63834.80063494772
2024-08-01 05:00:43.970,63721.93355153429
2024-08-01 06:05:02.148,64274.351929349235
2024-08-01 07:21:31.672,64420.621183666044
2024-08-01 08:11:56.624,64389.39445686197
2024-08-01 09:02:13.314,64481.80674403229
2024-08-01 10:31:37.401,64378.218179300435
2024-08-01 11:19:15.515,64455.29566400672
2024-08-01 12:17:09.431,64775.5764047226
2024-08-01 13:04:08.796,64863.734243143386
2024-08-01 14:11:00.189,64502.95844934308
2024-08-01 15:10:33.134,63653.73204764945
2024-08-01 16:13:23.232,63039.61321929871
2024-08-01 17:20:51.875,62632.715920296716
2024-08-01 18:27:23.096,63009.64215986377
2024-08-01 19:14:59.109,63114.796938027175
2024-08-01 20:19:48.352,63470.00809338543
2024-08-01 21:24:50.046,64739.04900637115
2024-08-01 22:12:55.916,65192.92208936958
2024-08-01 23:01:38.411,65113.968146280924
2024-08-02 00:00:29.146,65357.52960767435
2024-08-02 01:19:48.195,64651.809067422546
2024-08-02 02:23:56.067,64591.13842610765
2024-08-02 03:01:32.600,64296.111002891805
2024-08-02 04:09:50.497,64570.26276602138
2024-08-02 05:26:28.488,64261.64068615695
2024-08-02 06:09:46.098,64023.16182936194
2024-08-02 07:14:49.073,64285.26864036492
2024-08-02 08:14:53.695,64174.82045353116
2024-08-02 09:14:54.081,64419.574121813355
2024-08-02 10:14:56.809,64343.201131025715
2024-08-02 11:14:43.659,64639.720532610874
2024-08-02 12:04:54.727,64604.6161112339
2024-08-02 13:14:48.981,64577.69967504684
2024-08-02 14:18:24.171,64454.89987171481
2024-08-02 15:00:16.576,63643.178705886974
2024-08-02 16:11:44.166,63420.865118766706
2024-08-02 17:16:32.970,63362.686109651186
2024-08-02 18:00:33.786,63045.10495467909
2024-08-02 19:27:29.635,62799.98379156461
2024-08-02 20:32:48.412,62194.58031168041
2024-08-02 21:26:19.082,62022.838931858605
2024-08-02 22:07:07.256,62033.37243823208
2024-08-02 23:13:28.634,61613.95174407245
2024-08-03 00:11:17.052,61432.842683725976
2024-08-03 01:23:42.825,60704.443827114264
2024-08-03 02:23:31.509,61474.314339142365
2024-08-03 03:23:11.280,61565.257396702924
2024-08-03 04:01:59.875,61780.32197507872
2024-08-03 05:15:31.477,61630.62375172196
2024-08-03 06:14:58.742,61659.76364409607
2024-08-03 07:22:26.447,61708.649582510785
2024-08-03 08:13:35.841,61643.415454258946
2024-08-03 09:08:44.340,61533.55598525428
2024-08-03 10:13:04.451,61714.67435584251
2024-08-03 11:12:55.700,61795.80497075898
2024-08-03 12:22:59.360,61938.83695126013
2024-08-03 13:23:56.790,61898.42857161585
2024-08-03 14:09:53.642,62043.34308752476
2024-08-03 15:23:46.858,61751.920475068335
2024-08-03 16:33:30.049,60743.11330851945
2024-08-03 17:30:03.212,60640.511771375175
2024-08-03 18:00:16.354,60576.84288062203
2024-08-03 19:11:56.678,60237.708892119685
2024-08-03 20:30:14.158,60437.43758674458
2024-08-03 21:17:52.873,60315.13301849382
2024-08-03 22:25:22.773,60600.733873834964
2024-08-03 23:24:22.809,60621.40801219012
2024-08-04 00:25:55.417,60746.87044279332
2024-08-04 01:17:44.169,60559.23012888138
2024-08-04 02:19:21.369,60835.419680071514
2024-08-04 03:14:22.747,60846.0455362433
2024-08-04 04:18:33.566,60684.38109067946
2024-08-04 05:02:32.406,60541.50382413442
2024-08-04 06:10:44.057,60769.05190913926
2024-08-04 07:14:19.141,60747.687015009644
2024-08-04 08:25:41.871,60366.13355439771
2024-08-04 09:12:05.949,60490.25945703675
2024-08-04 10:01:45.566,60686.32463862168
2024-08-04 11:27:38.160,60920.250152970904
2024-08-04 12:19:05.795,60795.27269036916
2024-08-04 13:07:02.881,60941.980063608215
2024-08-04 14:09:43.304,60798.02434232199
2024-08-04 15:15:39.369,59349.20006754411
2024-08-04 16:07:38.916,58959.64100098811
2024-08-04 17:22:14.601,58147.364386578934
2024-08-04 18:16:02.393,57866.503799085
2024-08-04 19:17:21.777,58969.111814217504
2024-08-04 20:21:00.565,59501.137300427734
2024-08-04 21:00:29.315,58984.05335283566
2024-08-04 22:18:49.022,59098.092518146
2024-08-04 23:28:56.490,58536.76642705688
2024-08-05 00:26:18.265,57775.16303729579
2024-08-05 01:26:51.555,54702.15109899909
2024-08-05 02:31:32.479,54384.508385711764
2024-08-05 03:04:52.985,54425.23696422312
2024-08-05 04:14:21.966,54193.83649678529
2024-08-05 05:14:23.904,52590.346499055944
2024-08-05 06:22:55.528,50942.465792781295
2024-08-05 07:31:58.603,52777.877281798945
2024-08-05 08:02:02.383,52675.12807997217
2024-08-05 09:31:12.722,52779.79161676295
2024-08-05 10:05:55.009,52610.72506406195
2024-08-05 11:32:12.060,51544.978580686
2024-08-05 12:19:46.940,50793.76968498841
2024-08-05 13:33:25.329,49781.9250782462
2024-08-05 14:26:53.966,53604.81215989215
2024-08-05 15:32:51.536,54385.20938613709
2024-08-05 16:29:28.589,55156.98724155762
2024-08-05 17:17:43.492,54562.70896174501
2024-08-05 18:32:11.101,53827.13381495227
2024-08-05 19:16:31.989,53020.484783945656
2024-08-05 20:36:54.079,53931.39337023398
2024-08-05 21:33:25.177,54660.388296832796
2024-08-05 22:34:25.512,55059.3860065648
2024-08-05 23:13:25.884,54997.013258500716
2024-08-06 00:33:41.479,55700.344375614244
2024-08-06 01:20:22.109,56107.300769246365
2024-08-06 02:15:33.921,55723.39417813769
2024-08-06 03:21:29.474,55595.75231005507
2024-08-06 04:33:44.591,55677.185757782
2024-08-06 05:25:23.908,55516.08048525463
2024-08-06 06:15:57.346,55823.80479147471
2024-08-06 07:05:33.251,55800.90611324363
2024-08-06 08:22:54.348,55622.343343670356
2024-08-06 09:39:20.931,54908.91997766227
2024-08-06 10:13:46.937,55163.84054313526
2024-08-06 11:32:11.875,55031.53613390995
2024-08-06 12:36:37.319,55227.07241563498
2024-08-06 13:06:21.783,54822.41810694833
2024-08-06 14:34:58.463,56335.81368236914
2024-08-06 15:37:12.397,55957.71788011467
2024-08-06 16:36:15.777,56370.28725779281
2024-08-06 17:06:45.344,56943.2216474051
2024-08-06 18:26:22.591,56903.21313416625
2024-08-06 19:07:22.174,56582.660082632225
2024-08-06 20:28:41.630,56500.051367660126
2024-08-06 21:04:57.645,56561.45222074595
2024-08-06 22:25:57.271,56924.61609078475
2024-08-06 23:09:12.816,56179.93015850327
2024-08-07 00:32:13.549,55959.91503304742
2024-08-07 01:33:55.714,56178.56134305831
2024-08-07 02:32:32.029,57265.44657533111
2024-08-07 03:04:52.298,56768.59455672353
2024-08-07 04:04:56.487,56835.71427618933
2024-08-07 05:08:27.157,57196.84137458552
2024-08-07 06:12:44.285,56850.93155207744
2024-08-07 07:04:52.668,56763.60817851029
2024-08-07 08:04:42.758,56946.09861926098
2024-08-07 09:40:53.996,57513.0242056751
2024-08-07 10:03:43.193,57356.352899389254
2024-08-07 11:20:32.628,57340.68355083276
2024-08-07 12:41:47.940,57078.21970198642
2024-08-07 14:06:31.467,56840.12804752324
2024-08-07 15:46:01.330,55927.19613670224
2024-08-07 16:59:52.286,56230.11653893656
2024-08-07 17:05:31.787,56228.69233080016
2024-08-07 17:07:00.898,56228.69233080016
2024-08-07 18:02:18.319,55732.73002515454
2024-08-07 19:06:47.813,55136.98007317448
2024-08-07 20:02:45.859,54770.26436291755
2024-08-07 21:04:54.927,55092.04734642424
2024-08-07 22:08:27.995,55380.43224071477
2024-08-07 23:10:34.636,55330.62867034117
2024-08-08 00:06:22.104,55243.31644345637
2024-08-08 01:05:53.818,55355.55945330946
2024-08-08 02:08:36.325,57203.565105409856
2024-08-08 03:07:11.239,57597.17013186934
2024-08-08 04:02:24.509,57055.895209571914
2024-08-08 05:09:06.820,56920.024824413544
2024-08-08 06:13:32.199,56901.8370801831
2024-08-08 07:01:10.361,57188.716484365876
2024-08-08 08:14:29.295,57203.821763159576
2024-08-08 09:17:26.064,57137.33954765334
2024-08-08 10:01:00.771,57404.881396517965
2024-08-08 11:14:48.161,57408.0583396215
2024-08-08 12:14:55.163,57228.97327078708
2024-08-08 13:10:58.602,57898.76705051001
2024-08-08 14:02:50.570,57243.153212288504
2024-08-08 15:03:11.405,58946.741684565946
2024-08-08 16:01:16.354,59462.286313956494
2024-08-08 17:09:37.589,59333.60663868314
2024-08-08 18:05:11.837,59487.12318611603
2024-08-08 19:03:12.490,59352.86875324068
2024-08-08 20:18:58.418,59490.484942916584
2024-08-08 21:01:02.692,59566.097976341945
2024-08-08 22:01:33.457,61239.39856540883
2024-08-08 23:16:16.856,62394.50222385904
2024-08-09 00:18:29.655,61564.07465757101
2024-08-09 01:17:39.195,61150.03214756077
2024-08-09 02:14:13.200,61465.59987449855
2024-08-09 03:00:27.376,61289.69694335523
2024-08-09 04:17:44.644,61291.26032291561
2024-08-09 05:04:43.116,60727.73255039013
2024-08-09 06:16:45.150,60883.07611311637
2024-08-09 07:18:40.296,61046.12709716163
2024-08-09 08:00:59.135,60891.03339113487
2024-08-09 09:15:34.528,61206.746877707235
2024-08-09 10:17:49.241,60790.8033279939
2024-08-09 11:09:47.820,60718.10321459066
2024-08-09 12:12:53.809,60671.8489929388
2024-08-09 13:06:23.312,60586.674084173086
2024-08-09 14:12:01.533,60655.85400268745
2024-08-09 15:06:43.192,60521.27327588875
2024-08-09 16:12:51.116,59882.91471121322
2024-08-09 17:08:28.993,60394.197258554974
2024-08-09 18:01:12.388,60217.88807352617
2024-08-09 19:10:28.906,60258.14784461559
2024-08-09 20:07:37.778,60632.104190329905
2024-08-09 21:12:07.369,60144.842362760035
2024-08-09 22:15:32.526,60379.369690744454
2024-08-09 23:09:32.617,60669.64683588142
2024-08-10 00:14:44.591,60755.111202226646
2024-08-10 01:18:26.433,60962.50427379994
2024-08-10 02:09:04.258,60507.50499256308
2024-08-10 03:09:30.646,60410.25425128342
2024-08-10 04:11:50.662,60367.96063350845
2024-08-10 05:09:53.769,60368.84402289579
2024-08-10 06:05:50.174,60399.700893409936
2024-08-10 07:06:39.232,60567.747299370836
2024-08-10 08:20:19.690,60791.35658656173
2024-08-10 09:22:19.417,60822.15156653687
2024-08-10 10:20:29.770,60957.17085877937
2024-08-10 11:14:20.169,60885.40360711779
2024-08-10 12:08:03.832,60904.07764531184
2024-08-10 13:19:41.270,60615.77679033893
2024-08-10 14:17:21.997,60551.785330864404
2024-08-10 15:04:56.627,60665.619221873094
2024-08-10 16:16:55.050,60614.99746703881
2024-08-10 17:05:33.729,60677.646652642696
2024-08-10 18:17:55.172,61195.035718238294
2024-08-10 19:18:46.768,60917.447878143765
2024-08-10 20:04:31.656,61025.327156937135
2024-08-10 21:08:21.051,61014.11680598037
2024-08-10 22:11:47.455,61012.764932953134
2024-08-10 23:01:04.241,60922.187767328905
2024-08-11 00:09:57.494,61011.134834720804
2024-08-11 01:05:07.559,61100.641864870006
2024-08-11 02:04:28.265,61139.79916109989
2024-08-11 03:04:46.692,61021.307089617876
2024-08-11 04:06:58.827,61100.31910266797
2024-08-11 05:06:54.538,60966.178059690064
2024-08-11 06:09:13.665,61056.25916994057
2024-08-11 07:09:42.597,61141.70428796424
2024-08-11 08:09:50.073,61279.09089914344
2024-08-11 09:03:45.635,61272.181426460964
2024-08-11 10:11:40.467,61198.89822854139
2024-08-11 11:00:50.172,61117.89664074487
2024-08-11 12:01:40.760,60707.95399897831
2024-08-11 13:15:41.545,60313.6607485688
2024-08-11 14:13:33.903,60364.759981356496
2024-08-11 15:04:47.804,60332.94765609406
2024-08-11 16:18:10.017,60037.409793395156
2024-08-11 17:00:19.476,60181.83158786765
2024-08-11 18:10:50.643,60224.756927116745
2024-08-11 19:21:10.667,60080.736165909206
2024-08-11 20:18:44.657,58934.90926747568
2024-08-11 21:13:25.910,58371.55454267009
2024-08-11 22:17:50.841,58769.693922188424
2024-08-11 23:13:38.331,58844.58510274143
2024-08-12 00:00:26.166,58804.23449992608
2024-08-12 01:16:52.875,58661.41383715496
2024-08-12 02:17:55.963,58608.72435938079
2024-08-12 03:13:58.571,58554.46081213625
2024-08-12 04:16:43.302,58431.11518125146
2024-08-12 05:14:52.093,58600.66576891849
2024-08-12 06:13:41.985,58437.06364064398
2024-08-12 07:04:11.195,58448.86585917062
2024-08-12 08:21:17.650,58812.20051163998
2024-08-12 09:03:38.109,58303.406724980516
2024-08-12 10:17:53.963,58223.513740514
2024-08-12 11:16:46.972,59372.15000462517
2024-08-12 12:07:57.221,59714.60252234014
2024-08-12 13:15:40.672,59768.523472827816
2024-08-12 14:21:12.725,59177.9964628881
2024-08-12 15:11:25.984,60140.893484773536
2024-08-12 16:23:57.854,59701.57143830804
2024-08-12 17:24:12.964,59808.77022585978
2024-08-12 18:21:58.827,59244.19489833363
2024-08-12 19:16:15.485,59043.951298881395
2024-08-12 20:20:45.451,59252.87617331191
2024-08-12 21:22:01.240,58733.30616009725
2024-08-12 22:20:39.701,59160.940626575415
2024-08-12 23:08:59.096,59193.79443709478
2024-08-13 00:10:06.838,59487.84718712906
2024-08-13 01:13:15.334,59616.15061031841
2024-08-13 02:08:52.257,59645.69569462356
2024-08-13 03:17:18.951,59196.59489093399
2024-08-13 04:20:55.826,58948.845278903515
2024-08-13 05:23:49.709,59206.26829520003
2024-08-13 06:19:46.177,59210.93641438889
2024-08-13 07:02:50.292,59392.98070471743
2024-08-13 08:18:44.123,59326.83192545242
2024-08-13 09:21:36.909,58867.89565221312
2024-08-13 10:02:26.632,58968.03485419861
2024-08-13 11:09:07.455,58726.82476342119
2024-08-13 12:00:29.938,58802.04160747715
2024-08-13 13:10:39.670,59066.919311197
2024-08-13 14:09:13.370,59374.14959473762
2024-08-13 15:10:18.810,59639.09853912866
2024-08-13 16:21:26.515,59982.698175257654
2024-08-13 17:03:51.438,61213.260164439576
2024-08-13 18:03:37.304,61213.05752654258
2024-08-13 19:19:20.855,60586.49440610235
2024-08-13 20:23:20.816,60700.017313229466
2024-08-13 21:17:08.309,60634.62198998188
2024-08-13 22:08:39.348,60930.70826903593
2024-08-13 23:20:34.790,60520.521585843
2024-08-14 00:02:39.020,60611.1178437017
2024-08-14 01:10:59.402,60754.85111728312
2024-08-14 02:17:11.757,60680.99542837812
2024-08-14 03:20:26.493,60974.5246749954
2024-08-14 04:22:10.085,60934.71745277854
2024-08-14 05:16:25.267,61018.6692167453
2024-08-14 06:00:59.898,60892.081560238315
2024-08-14 07:08:44.286,60780.9965478888
2024-08-14 08:05:20.166,60932.51558979862
2024-08-14 09:12:38.740,60905.02264032649
2024-08-14 10:21:18.850,61116.85624966809
2024-08-14 11:21:50.228,60948.01211615021
2024-08-14 12:12:43.782,61356.318193391344
