timestamp,price,daily_change,moving_average_7,max_price,min_price,price_category
2024-09-09 20:23:39.586,56917.77614682799,0.3496555426818704,56124.02192104973,True,False,Very Low
2024-09-09 21:28:00.813,57576.22334277669,1.1568392873434474,56408.22103530344,True,False,Very Low
2024-09-09 22:05:59.240,57635.44255575588,0.1028535904945116,56770.565223595964,True,False,Very Low
2024-09-09 23:05:42.704,57226.92615053547,-0.7087937336912264,57016.23891231638,False,False,Very Low
2024-09-10 00:23:55.734,56770.17822522491,-0.7981346475068207,57048.38133633039,False,False,Very Low
2024-09-10 01:24:22.157,56890.80252256278,0.21247827840051858,57105.257482542926,False,False,Very Low
2024-09-10 02:21:19.937,56731.56663879011,-0.2798974117292796,57106.98794035341,False,True,Very Low
2024-09-10 03:04:18.584,56769.04746476351,0.06606696799340561,57085.74098577276,False,False,Very Low
2024-09-10 04:00:30.038,56553.32149283982,-0.380006326612381,56939.6121500675,False,True,Very Low
2024-09-10 05:23:59.104,56781.91662191161,0.4042116767637216,56817.67987380403,False,False,Very Low
2024-09-10 06:20:50.726,56802.40824965094,0.03608829880783482,56757.03445939196,False,False,Very Low
2024-09-10 07:22:30.582,56953.67485345952,0.2663031524011261,56783.24826342547,True,False,Very Low
2024-09-10 08:13:11.920,57340.37402210073,0.6789714090200238,56847.47276335947,True,False,Very Low
2024-09-10 09:19:42.252,56991.06311299466,-0.6091884035695938,56884.54368824583,False,False,Very Low
2024-09-10 10:23:38.174,57011.44647911584,0.03576589908624861,56919.17211886759,False,False,Very Low
2024-09-10 11:19:36.357,57145.02093330861,0.23429409783823907,57003.70061036312,False,False,Very Low
2024-09-10 12:21:37.149,57321.67577079058,0.30913425981264897,57080.809060202984,False,False,Very Low
2024-09-10 13:20:29.798,56914.56764623221,-0.7102167183427377,57096.831831143165,False,True,Very Low
2024-09-10 14:15:04.293,56976.98156155578,0.10966246060504226,57100.1613608712,False,False,Very Low
2024-09-10 15:27:58.992,56984.70334277909,0.013552457521748273,57049.35126382526,False,False,Very Low
2024-09-10 16:09:24.000,56629.0801646607,-0.6240677888225798,56997.639414063255,False,True,Very Low
2024-09-10 17:06:37.171,56853.19113176256,0.39575244106069274,56975.0315072985,False,False,Very Low
2024-09-10 18:32:24.363,57637.34931682036,1.379268550186441,57045.364133514464,True,False,Very Low
2024-09-10 19:44:12.525,57821.49706045712,0.3194937758579819,57116.7671748954,True,False,Very Low
2024-09-10 20:09:27.217,57842.06512071558,0.03557164948004843,57249.266814107315,True,False,Very Low
2024-09-10 21:28:52.008,57623.78347102245,-0.3773752704672284,57341.667086888265,False,False,Very Low
2024-09-10 22:21:32.044,57635.70019592334,0.02068021949110932,57434.66663733744,False,False,Very Low
2024-09-10 23:28:46.051,57842.50531540498,0.35881427444905967,57608.01308744377,True,False,Very Low
2024-09-11 00:37:19.646,57506.03758887986,-0.5816963229556271,57701.27686703196,False,True,Very Low
2024-09-11 01:22:21.308,57645.77902307678,0.24300306551454653,57702.48111078287,False,False,Very Low
2024-09-11 02:28:43.657,57004.50542388958,-1.1124380831604053,57585.768019844654,False,True,Very Low
2024-09-11 03:03:26.533,56915.68970637259,-0.15580473307601483,57453.42867493851,False,True,Very Low
2024-09-11 04:13:47.950,56658.91397690168,-0.45115104603953293,57315.590175778394,False,True,Very Low
2024-09-11 05:16:40.606,56276.98787675366,-0.6740794578302678,57121.488415897016,False,True,Very Low
2024-09-11 06:06:31.146,56247.93520956472,-0.051624417519580135,56893.692686491275,False,True,Very Low
2024-09-11 07:02:36.575,56447.12253444625,0.354123798748196,56742.41910728647,False,False,Very Low
2024-09-11 08:00:48.207,56662.77813018365,0.3820488734493033,56601.99040830174,False,False,Very Low
2024-09-11 09:21:22.115,56614.289226885325,-0.08557452510874475,56546.24523730112,False,False,Very Low
2024-09-11 10:22:59.231,56559.514992330965,-0.09674984054793834,56495.36313529518,False,False,Very Low
2024-09-11 11:09:00.595,56645.18600715968,0.15147056130224712,56493.401996760615,False,False,Very Low
2024-09-11 12:16:26.763,56821.186548327365,0.3107069701305809,56571.144664128275,True,False,Very Low
